Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
44681.3270608,260285.0,266266.875,276239.21875,261707.921875,245576.125,196774.21875,253262.984375,229112.71875,-0.136962890625,0.970703125,-0.1328125,-0.9460448622703552,0.3662109076976776,-2.258300542831421,80.0,776337.0,1.0
44681.3271051,261412.6875,269217.65625,278431.9375,265372.8125,248129.40625,198053.09375,253831.703125,231184.1875,-0.146240234375,0.97021484375,-0.128662109375,-1.2207030057907104,1.5258787870407104,-2.990722417831421,80.0,776338.0,1.0
44681.3289095,261561.640625,269717.71875,278880.125,266503.53125,248448.59375,198248.453125,253756.859375,231926.625,-0.160888671875,0.96630859375,-0.129150390625,-1.5563963651657104,2.532958745956421,-3.448486089706421,80.0,776339.0,1.0
44681.3402539,260477.3125,267005.375,276904.25,263447.15625,246012.609375,197040.296875,253100.796875,230244.4375,-0.182373046875,0.96142578125,-0.125732421875,-1.7395018339157104,3.173827886581421,-3.540038824081421,80.0,776340.0,1.0
44681.3434458,259693.671875,264872.9375,275280.4375,260492.515625,244246.734375,196129.0625,252802.625,228503.953125,-0.203125,0.95751953125,-0.12939453125,-1.9226073026657104,3.540038824081421,-3.387450933456421,80.0,776341.0,1.0
44681.3434913,260282.59375,266255.4375,276232.15625,261694.953125,245565.9375,196765.453125,253265.03125,229094.03125,-0.225830078125,0.953369140625,-0.12841796875,-1.8005369901657104,3.417968511581421,-3.021239995956421,80.0,776342.0,1.0
44681.3451369,261412.609375,269214.0,278422.0,265354.375,248118.59375,198046.921875,253831.703125,231157.734375,-0.24853515625,0.95458984375,-0.130126953125,-1.6174315214157104,3.082275152206421,-2.502441167831421,80.0,776343.0,1.0
44681.3489212,261549.75,269711.09375,278864.65625,266485.1875,248431.609375,198242.375,253744.53125,231898.28125,-0.267578125,0.95703125,-0.126953125,-1.3732908964157104,2.136230230331421,-1.7089842557907104,80.0,776344.0,1.0
44681.3639056,260475.890625,267011.53125,276903.53125,263447.78125,246008.140625,197050.75,253091.765625,230229.234375,-0.2822265625,0.95849609375,-0.12841796875,-1.2207030057907104,1.0070799589157104,-0.8544921278953552,80.0,776345.0,1.0
44681.3639499,259699.03125,264881.5,275284.53125,260496.71875,244248.15625,196141.578125,252794.21875,228492.859375,-0.289794921875,0.96142578125,-0.127685546875,-1.0070799589157104,-0.4882812201976776,0.2441406100988388,80.0,776346.0,1.0
44681.363962,260271.859375,266243.09375,276219.5625,261675.375,245549.03125,196760.890625,253240.53125,229065.609375,-0.286376953125,0.9658203125,-0.12451171875,-0.8544921278953552,-1.9836424589157104,1.3427733182907104,80.0,776347.0,1.0
44681.366534,261415.46875,269213.1875,278425.40625,265350.4375,248114.5625,198055.515625,253819.265625,231145.296875,-0.276123046875,0.962646484375,-0.119140625,-0.7019042372703552,-3.417968511581421,2.380370855331421,80.0,776348.0,1.0
44681.3689639,261563.25,269725.5,278880.21875,266502.625,248445.640625,198263.828125,253744.171875,231904.09375,-0.257080078125,0.95947265625,-0.1162109375,-0.7934569716453552,-4.882812023162842,3.082275152206421,80.0,776349.0,1.0
44681.3726658,260485.71875,267021.90625,276915.5,263467.53125,246023.515625,197065.421875,253091.046875,230236.65625,-0.23291015625,0.956787109375,-0.121337890625,-1.0375975370407104,-5.767821788787842,3.723144292831421,80.0,776350.0,1.0
44681.3870667,259708.0625,264891.78125,275297.78125,260518.4375,244266.046875,196160.265625,252802.171875,228507.078125,-0.2138671875,0.95361328125,-0.127685546875,-1.4038084745407104,-6.225585460662842,4.150390148162842,80.0,776351.0,1.0
44681.3871117,260284.28125,266261.40625,276239.21875,261701.203125,245576.65625,196788.25,253265.75,229093.234375,-0.20068359375,0.95166015625,-0.1337890625,-1.4343260526657104,-6.256103038787842,4.394530773162842,80.0,776352.0,1.0
44681.389058,261410.734375,269222.125,278432.46875,265366.1875,248136.65625,198069.453125,253837.59375,231164.171875,-0.18798828125,0.951171875,-0.14404296875,-1.1901854276657104,-6.195067882537842,4.211425304412842,80.0,776353.0,1.0
44681.391257,261555.203125,269732.71875,278882.09375,266515.34375,248462.546875,198260.25,253753.46875,231915.359375,-0.174072265625,0.952880859375,-0.143798828125,-0.6713866591453552,-5.920409679412842,3.845214605331421,80.0,776354.0,1.0
44681.3977498,260478.21875,267026.8125,276916.75,263474.78125,246031.109375,197053.96875,253093.828125,230247.75,-0.15966796875,0.95947265625,-0.140625,-0.2441406100988388,-5.462646007537842,2.990722417831421,80.0,776355.0,1.0
44681.4002272,259699.390625,264893.9375,275295.90625,260518.53125,244263.625,196148.453125,252801.734375,228519.234375,-0.138427734375,0.96533203125,-0.136474609375,-0.0915527269244194,-4.699706554412842,2.441406011581421,80.0,776356.0,1.0
44681.4088467,260276.515625,266250.6875,276232.71875,261695.671875,245568.4375,196777.171875,253263.96875,229106.015625,-0.12646484375,0.972412109375,-0.130126953125,-0.2441406100988388,-3.540038824081421,1.7395018339157104,80.0,776357.0,1.0
44681.4145008,261408.484375,269208.1875,278425.5,265358.9375,248127.0,198055.78125,253837.515625,231178.109375,-0.121826171875,0.971923828125,-0.1259765625,-0.4882812201976776,-2.319335699081421,1.2207030057907104,80.0,776358.0,1.0
44681.4145427,261548.234375,269720.125,278877.90625,266508.1875,248455.390625,198245.953125,253750.34375,231927.171875,-0.1220703125,0.96923828125,-0.12890625,-0.9460448622703552,-0.9460448622703552,0.5798339247703552,80.0,776359.0,1.0
44681.416395,260473.46875,267016.625,276913.71875,263471.90625,246028.4375,197040.5625,253088.8125,230253.734375,-0.129638671875,0.96533203125,-0.126953125,-1.2207030057907104,0.3051757514476776,-0.3662109076976776,80.0,776360.0,1.0
44681.4189753,259697.15625,264885.4375,275292.40625,260517.28125,244260.765625,196134.59375,252791.890625,228520.140625,-0.146484375,0.961669921875,-0.125,-1.4648436307907104,1.4343260526657104,-1.1901854276657104,80.0,776361.0,1.0
44681.4333387,260289.75,266249.4375,276240.21875,261697.359375,245573.984375,196773.765625,253265.484375,229106.828125,-0.164794921875,0.9599609375,-0.124755859375,-1.5869139432907104,2.349853277206421,-1.9226073026657104,80.0,776362.0,1.0
44681.4333826,261429.6875,269211.3125,278443.125,265365.90625,248142.1875,198064.1875,253846.359375,231182.671875,-0.18310546875,0.958740234375,-0.126220703125,-1.7395018339157104,2.960204839706421,-2.380370855331421,80.0,776363.0,1.0
44681.4351687,261561.203125,269724.3125,278889.6875,266515.34375,248464.6875,198251.484375,253752.484375,231929.671875,-0.2041015625,0.958251953125,-0.12548828125,-1.7700194120407104,3.234863042831421,-2.685546636581421,80.0,776364.0,1.0
44681.4377136,260475.4375,267020.03125,276920.5,263472.8125,246027.984375,197039.671875,253086.40625,230246.578125,-0.220703125,0.960693359375,-0.122314453125,-1.7700194120407104,3.082275152206421,-2.655029058456421,80.0,776365.0,1.0
44681.4401208,259702.703125,264886.4375,275300.09375,260512.71875,244260.671875,196136.921875,252794.75,228511.1875,-0.234619140625,0.96484375,-0.120361328125,-1.7089842557907104,2.655029058456421,-2.258300542831421,80.0,776366.0,1.0
44681.464641,260287.5,266244.78125,276238.4375,261676.4375,245563.609375,196775.921875,253265.125,229090.546875,-0.247802734375,0.966064453125,-0.117431640625,-1.8005369901657104,1.9836424589157104,-1.5563963651657104,80.0,776367.0,1.0
44681.4646874,261410.015625,269194.9375,278424.59375,265330.0625,248115.46875,198052.015625,253828.390625,231150.3125,-0.2578125,0.96630859375,-0.111328125,-1.9226073026657104,1.0986326932907104,-0.7019042372703552,80.0,776368.0,1.0
44681.467057,261554.40625,269726.1875,278889.53125,266502.375,248457.71875,198256.40625,253742.734375,231911.078125,-0.2685546875,0.966064453125,-0.11083984375,-2.136230230331421,0.03051757626235485,0.3356933295726776,80.0,776369.0,1.0
44681.467102,260472.671875,267033.34375,276928.1875,263480.59375,246034.0625,197052.90625,253084.703125,230248.640625,-0.272705078125,0.96435546875,-0.117919921875,-2.258300542831421,-1.2817381620407104,1.2817381620407104,80.0,776370.0,1.0
44681.4688886,259686.328125,264887.84375,275292.5,260510.75,244253.890625,196135.5,252784.65625,228506.359375,-0.27099609375,0.96337890625,-0.125244140625,-2.227782964706421,-2.624511480331421,2.136230230331421,80.0,776371.0,1.0
44681.4715022,260255.671875,266226.71875,276212.21875,261656.6875,245541.796875,196761.171875,253245.28125,229068.640625,-0.260009765625,0.958984375,-0.13232421875,-2.197265386581421,-3.906249761581421,2.929687261581421,80.0,776372.0,1.0
44681.4746199,261402.765625,269203.25,278422.375,265336.3125,248123.234375,198063.375,253836.078125,231153.96875,-0.245849609375,0.952880859375,-0.12939453125,-1.9836424589157104,-4.882812023162842,3.540038824081421,80.0,776373.0,1.0
44681.4746633,261547.96875,269734.15625,278888.09375,266515.34375,248468.4375,198268.828125,253751.953125,231921.984375,-0.2275390625,0.948486328125,-0.130126953125,-1.5869139432907104,-5.798339366912842,3.967284917831421,80.0,776374.0,1.0
44681.4764326,260479.375,267043.28125,276932.6875,263499.71875,246050.421875,197071.859375,253094.890625,230261.515625,-0.20947265625,0.94189453125,-0.125732421875,-1.0986326932907104,-6.164550304412842,4.119872570037842,80.0,776375.0,1.0
44681.4801706,259702.96875,264898.40625,275304.125,260531.3125,244273.546875,196163.484375,252801.1875,228520.9375,-0.190185546875,0.939208984375,-0.125732421875,-0.7934569716453552,-6.256103038787842,3.967284917831421,80.0,776376.0,1.0
44681.4945029,260266.671875,266226.1875,276214.90625,261667.328125,245551.265625,196776.359375,253256.8125,229077.140625,-0.1669921875,0.938232421875,-0.12744140625,-0.4577636420726776,-6.042479991912842,3.662109136581421,80.0,776377.0,1.0
44681.4945477,261401.96875,269185.03125,278409.40625,265332.5625,248120.921875,198055.6875,253839.390625,231149.5,-0.145751953125,0.939453125,-0.13134765625,-0.0610351525247097,-5.401610851287842,3.540038824081421,80.0,776378.0,1.0
44681.4970291,261561.5625,269733.4375,278891.59375,266524.34375,248480.59375,198262.484375,253764.640625,231929.84375,-0.126708984375,0.940673828125,-0.13330078125,0.3662109076976776,-4.455565929412842,3.326415777206421,80.0,776379.0,1.0
44681.4970757,260493.40625,267058.125,276946.96875,263518.125,246070.28125,197071.140625,253111.96875,230282.078125,-0.1162109375,0.9423828125,-0.13330078125,0.7934569716453552,-3.173827886581421,2.807616949081421,80.0,776380.0,1.0
44681.5045728,259697.15625,264891.53125,275294.90625,260525.78125,244268.28125,196141.65625,252801.90625,228528.984375,-0.11474609375,0.94580078125,-0.126953125,1.0375975370407104,-1.8310545682907104,2.014159917831421,80.0,776381.0,1.0
44681.5046185,260252.640625,266202.6875,276196.59375,261644.171875,245532.5,196744.0,253248.046875,229079.828125,-0.115966796875,0.951171875,-0.120849609375,1.1291502714157104,-0.3662109076976776,1.2207030057907104,80.0,776382.0,1.0
44681.5132952,261404.375,269177.6875,278409.40625,265322.625,248115.8125,198039.59375,253839.390625,231169.890625,-0.12548828125,0.955810546875,-0.118896484375,1.1291502714157104,0.9765624403953552,0.3662109076976776,80.0,776383.0,1.0
44681.5133416,261561.5625,269728.875,278892.75,266518.8125,248475.765625,198248.0,253765.09375,231947.015625,-0.138671875,0.96142578125,-0.120361328125,1.0681151151657104,2.258300542831421,-0.5187987685203552,80.0,776384.0,1.0
44681.5220655,260480.0,267043.90625,276935.34375,263502.84375,246051.046875,197042.078125,253097.578125,230281.453125,-0.157958984375,0.96826171875,-0.11962890625,0.7934569716453552,3.265380620956421,-1.4038084745407104,80.0,776385.0,1.0
44681.5221108,259696.34375,264889.03125,275297.34375,260524.078125,244266.140625,196127.984375,252806.375,228539.0,-0.177978515625,0.976806640625,-0.1181640625,0.5187987685203552,3.845214605331421,-2.075195074081421,80.0,776386.0,1.0
44681.5359288,260259.34375,266206.34375,276206.15625,261642.734375,245534.640625,196744.359375,253265.9375,229091.171875,-0.194091796875,0.97607421875,-0.11767578125,0.1525878757238388,4.150390148162842,-2.410888433456421,80.0,776387.0,1.0
44681.5359747,261400.53125,269173.3125,278407.0,265308.15625,248105.359375,198035.921875,253846.359375,231160.328125,-0.208740234375,0.976318359375,-0.1171875,-0.1220703050494194,4.241942882537842,-2.380370855331421,80.0,776388.0,1.0
44681.5388584,261552.265625,269720.84375,278881.84375,266502.46875,248459.5,198239.78125,253761.78125,231926.890625,-0.221435546875,0.97509765625,-0.11083984375,-0.3662109076976776,3.967284917831421,-2.197265386581421,80.0,776389.0,1.0
44681.5389037,260485.1875,267047.375,276938.5625,263503.9375,246050.515625,197050.9375,253108.65625,230274.75,-0.234375,0.9716796875,-0.110107421875,-0.6103515028953552,3.601073980331421,-1.8920897245407104,80.0,776390.0,1.0
44681.5389163,259683.46875,264871.5,275282.40625,260503.6875,244244.9375,196120.734375,252796.71875,228508.328125,-0.24755859375,0.97119140625,-0.110107421875,-1.0375975370407104,2.807616949081421,-1.3732908964157104,80.0,776391.0,1.0
44681.5433042,260251.296875,266192.125,276191.03125,261619.21875,245514.875,196736.484375,253252.78125,229054.703125,-0.25830078125,0.970947265625,-0.114013671875,-1.1596678495407104,2.014159917831421,-0.8544921278953552,80.0,776392.0,1.0
44681.5433513,261389.625,269160.875,278392.40625,265283.9375,248086.140625,198025.921875,253832.5,231122.0625,-0.26220703125,0.968505859375,-0.1162109375,-1.2512205839157104,0.9765624403953552,-0.2136230319738388,80.0,776393.0,1.0
44681.5515153,261550.375,269721.65625,278883.25,266496.46875,248457.71875,198236.375,253753.734375,231898.109375,-0.26318359375,0.966064453125,-0.118896484375,-1.1596678495407104,-0.03051757626235485,0.3967284858226776,80.0,776394.0,1.0
44681.555738,260492.25,267054.625,276949.65625,263510.625,246058.65625,197047.53125,253104.375,230253.640625,-0.257568359375,0.964599609375,-0.12109375,-1.0986326932907104,-1.0986326932907104,0.9460448622703552,80.0,776395.0,1.0
44681.5557891,259698.40625,264889.46875,275302.0625,260518.0,244256.125,196125.296875,252799.765625,228500.46875,-0.249267578125,0.96142578125,-0.126708984375,-0.9765624403953552,-2.105712652206421,1.4953612089157104,80.0,776396.0,1.0
44681.5664941,260254.875,266197.9375,276197.75,261620.125,245514.796875,196735.59375,253252.78125,229036.640625,-0.237060546875,0.959228515625,-0.1240234375,-0.8239745497703552,-2.868652105331421,1.9531248807907104,80.0,776397.0,1.0
44681.5708135,261398.5625,269169.1875,278403.78125,265291.0,248093.5625,198030.921875,253840.8125,231111.59375,-0.22021484375,0.956298828125,-0.121826171875,-0.6713866591453552,-3.479003667831421,2.258300542831421,80.0,776398.0,1.0
44681.5708589,261567.8125,269746.6875,278902.65625,266520.34375,248478.1875,198252.65625,253771.890625,231909.28125,-0.19970703125,0.947998046875,-0.12158203125,-0.4272460639476776,-3.753661870956421,2.441406011581421,80.0,776399.0,1.0
44681.5845198,260508.15625,267080.1875,276965.03125,263535.46875,246078.140625,197060.3125,253118.59375,230272.78125,-0.178955078125,0.94140625,-0.123046875,-0.1525878757238388,-3.692626714706421,2.319335699081421,80.0,776400.0,1.0
44681.5845637,259715.578125,264901.625,275316.8125,260536.234375,244275.96875,196129.0625,252813.796875,228519.859375,-0.162841796875,0.939697265625,-0.126220703125,0.1831054538488388,-3.295898199081421,2.044677495956421,80.0,776401.0,1.0
44681.5864316,260271.40625,266201.15625,276210.1875,261630.40625,245530.703125,196731.390625,253265.296875,229060.0625,-0.1474609375,0.93994140625,-0.128662109375,0.5493163466453552,-2.624511480331421,1.6784666776657104,80.0,776402.0,1.0
44681.5889639,261411.890625,269169.03125,278410.125,265292.875,248101.15625,198014.65625,253840.640625,231135.46875,-0.13916015625,0.944580078125,-0.12841796875,0.9155272841453552,-1.7700194120407104,1.4343260526657104,80.0,776403.0,1.0
44681.5914429,261574.96875,269742.90625,278906.0625,266516.3125,248476.84375,198229.578125,253760.4375,231926.71875,-0.136962890625,0.94775390625,-0.130615234375,1.0681151151657104,-0.6713866591453552,0.9155272841453552,80.0,776404.0,1.0
44681.5977588,260496.09375,267062.78125,276955.5625,263517.59375,246060.0,197024.015625,253095.078125,230275.734375,-0.1416015625,0.953857421875,-0.126220703125,1.3732908964157104,0.3967284858226776,0.3356933295726776,80.0,776405.0,1.0
44681.6020333,259690.625,264871.5,275291.15625,260506.28125,244241.375,196087.21875,252785.09375,228510.484375,-0.150146484375,0.959716796875,-0.12548828125,1.4343260526657104,1.3122557401657104,-0.2136230319738388,80.0,776406.0,1.0
44681.6020796,260243.078125,266161.1875,276176.75,261594.375,245487.515625,196687.671875,253234.8125,229042.71875,-0.1640625,0.967529296875,-0.122802734375,1.4343260526657104,2.075195074081421,-0.9155272841453552,80.0,776407.0,1.0
44681.6114574,261406.609375,269153.8125,278399.3125,265278.21875,248080.953125,197998.109375,253833.3125,231130.109375,-0.179443359375,0.9765625,-0.11669921875,1.1596678495407104,2.685546636581421,-1.4953612089157104,80.0,776408.0,1.0
44681.6139311,261578.09375,269742.46875,278908.3125,266519.34375,248472.375,198223.421875,253765.171875,231927.796875,-0.197509765625,0.978271484375,-0.11669921875,0.7629393935203552,3.051757574081421,-1.9226073026657104,80.0,776409.0,1.0
44681.616458,260519.34375,267087.53125,276980.40625,263544.4375,246080.734375,197043.25,253120.28125,230293.796875,-0.21337890625,0.978515625,-0.1171875,0.2441406100988388,3.082275152206421,-2.044677495956421,80.0,776410.0,1.0
44681.6233285,259708.5,264886.5,275305.1875,260518.71875,244251.5625,196097.578125,252797.796875,228512.171875,-0.228271484375,0.97607421875,-0.115478515625,-0.0915527269244194,2.655029058456421,-1.8615721464157104,80.0,776411.0,1.0
44681.623415,260256.390625,266178.53125,276188.28125,261599.015625,245495.75,196700.90625,253248.046875,229040.390625,-0.2392578125,0.9716796875,-0.11474609375,-0.2746581733226776,2.288818120956421,-1.5258787870407104,80.0,776412.0,1.0
44681.6477386,261405.359375,269158.375,278402.96875,265275.34375,248085.234375,198005.265625,253845.90625,231124.296875,-0.249267578125,0.97216796875,-0.1123046875,-0.2136230319738388,1.5258787870407104,-1.1291502714157104,80.0,776413.0,1.0
44681.6502273,261586.328125,269764.8125,278924.3125,266537.15625,248497.40625,198246.390625,253786.28125,231936.28125,-0.25732421875,0.97265625,-0.110107421875,-0.4272460639476776,0.4577636420726776,-0.5493163466453552,80.0,776414.0,1.0
44681.6527412,260513.171875,267097.0,276981.40625,263553.09375,246090.9375,197054.234375,253122.875,230290.75,-0.260009765625,0.97265625,-0.114990234375,-0.5798339247703552,-0.5187987685203552,0.0915527269244194,80.0,776415.0,1.0
44681.6552594,259701.265625,264897.78125,275306.53125,260532.125,244265.15625,196112.6875,252803.25,228517.71875,-0.25732421875,0.975341796875,-0.117919921875,-0.6713866591453552,-1.5258787870407104,0.6103515028953552,80.0,776416.0,1.0
44681.6576005,260250.40625,266187.65625,276186.3125,261604.296875,245505.765625,196715.125,253255.203125,229044.953125,-0.250244140625,0.9736328125,-0.120361328125,-0.8850097060203552,-2.593993902206421,1.2207030057907104,80.0,776417.0,1.0
44681.6602407,261387.484375,269159.625,278389.03125,265268.5625,248081.671875,198010.171875,253839.46875,231116.15625,-0.239990234375,0.96923828125,-0.122314453125,-0.9460448622703552,-3.448486089706421,1.7089842557907104,80.0,776418.0,1.0
44681.6626545,261560.03125,269762.21875,278906.5,266532.3125,248490.25,198243.796875,253769.921875,231923.328125,-0.22802734375,0.961181640625,-0.12646484375,-1.0375975370407104,-3.967284917831421,2.105712652206421,80.0,776419.0,1.0
44681.6652524,260496.625,267102.1875,276976.65625,263562.5625,246096.203125,197058.703125,253113.578125,230287.890625,-0.211669921875,0.954833984375,-0.126220703125,-0.9765624403953552,-4.394530773162842,2.471923589706421,80.0,776420.0,1.0
44681.6683056,259695.8125,264901.0,275306.8125,260543.390625,244273.28125,196120.921875,252801.1875,228515.9375,-0.196533203125,0.95068359375,-0.123046875,-0.6713866591453552,-4.669188976287842,2.532958745956421,80.0,776421.0,1.0
44681.6683508,260240.390625,266175.6875,276179.40625,261606.4375,245506.921875,196715.03125,253248.046875,229035.5625,-0.18115234375,0.9462890625,-0.125732421875,-0.3051757514476776,-4.608153820037842,2.532958745956421,80.0,776422.0,1.0
44681.6702365,261381.140625,269142.375,278380.1875,265263.90625,248081.9375,198003.5625,253833.65625,231107.75,-0.165771484375,0.943603515625,-0.126953125,-0.1525878757238388,-4.272460460662842,2.349853277206421,80.0,776423.0,1.0
44681.6727192,261576.484375,269768.125,278918.40625,266547.0625,248506.625,198250.953125,253779.578125,231941.296875,-0.153564453125,0.9453125,-0.130615234375,0.03051757626235485,-3.570556402206421,1.9531248807907104,80.0,776424.0,1.0
44681.6765411,260525.0625,267130.0,277006.0,263596.8125,246126.96875,197076.859375,253136.734375,230327.578125,-0.144775390625,0.946533203125,-0.131591796875,0.3662109076976776,-2.838134527206421,1.7700194120407104,80.0,776425.0,1.0
44681.6832441,259714.671875,264923.875,275333.1875,260566.375,244295.1875,196131.109375,252822.734375,228552.671875,-0.14013671875,0.946533203125,-0.13134765625,0.6713866591453552,-1.8005369901657104,1.4038084745407104,80.0,776426.0,1.0
44681.6832866,260241.734375,266177.90625,276187.65625,261607.25,245508.71875,196706.09375,253256.1875,229056.21875,-0.138916015625,0.949462890625,-0.130859375,1.0070799589157104,-0.7324218153953552,0.7934569716453552,80.0,776427.0,1.0
44681.6920128,261393.296875,269159.0,278398.5,265278.03125,248093.46875,198005.265625,253848.234375,231136.984375,-0.14599609375,0.953125,-0.123291015625,1.1901854276657104,0.2136230319738388,0.3662109076976776,80.0,776428.0,1.0
44681.6920645,261573.453125,269774.21875,278925.28125,266551.625,248507.0625,198238.875,253779.578125,231957.5625,-0.153076171875,0.9580078125,-0.12060546875,1.2207030057907104,1.2817381620407104,-0.2746581733226776,80.0,776429.0,1.0
44681.6965004,260507.8125,267118.65625,276994.53125,263586.28125,246112.03125,197047.265625,253117.515625,230324.1875,-0.16357421875,0.96337890625,-0.1181640625,1.2207030057907104,2.075195074081421,-0.7629393935203552,80.0,776430.0,1.0
44681.6990787,259703.5,264903.3125,275318.59375,260551.609375,244276.5,196097.5,252801.640625,228542.03125,-0.177978515625,0.967529296875,-0.115234375,1.0070799589157104,2.624511480331421,-1.0986326932907104,80.0,776431.0,1.0
44681.7052376,260238.25,266161.90625,276179.96875,261596.421875,245493.875,196678.46875,253243.40625,229046.65625,-0.196533203125,0.96923828125,-0.115966796875,0.7934569716453552,3.051757574081421,-1.1901854276657104,80.0,776432.0,1.0
44681.7081635,261375.59375,269128.34375,278380.1875,265252.71875,248066.375,197965.921875,253825.171875,231110.796875,-0.211669921875,0.967529296875,-0.118408203125,0.6103515028953552,3.112792730331421,-1.1596678495407104,80.0,776433.0,1.0
44681.7082063,261568.0,269757.75,278918.3125,266541.53125,248495.171875,198211.171875,253764.546875,231932.625,-0.2275390625,0.965576171875,-0.115234375,0.3967284858226776,2.777099370956421,-0.9765624403953552,80.0,776434.0,1.0
44681.7165001,260508.609375,267113.0,276994.09375,263586.0,246106.484375,197026.25,253104.453125,230305.234375,-0.23974609375,0.961181640625,-0.11669921875,0.3662109076976776,2.258300542831421,-0.5187987685203552,80.0,776435.0,1.0
44681.7278023,259701.359375,264902.53125,275317.34375,260548.390625,244267.109375,196088.203125,252785.1875,228525.9375,-0.25146484375,0.961669921875,-0.113037109375,0.4577636420726776,1.4343260526657104,0.0,80.0,776436.0,1.0
44681.7352264,260242.625,266164.5,276182.90625,261592.84375,245491.015625,196685.4375,253234.1875,229032.53125,-0.254638671875,0.960205078125,-0.11474609375,0.3967284858226776,0.3967284858226776,0.6408690810203552,80.0,776437.0,1.0
44681.7377206,261386.234375,269144.4375,278391.53125,265256.125,248074.953125,197984.609375,253826.25,231102.828125,-0.25537109375,0.9609375,-0.12060546875,0.3662109076976776,-0.6103515028953552,1.3732908964157104,80.0,776438.0,1.0
44681.7400673,261579.265625,269786.90625,278943.34375,266560.84375,248516.90625,198239.78125,253774.75,231942.359375,-0.25048828125,0.962158203125,-0.128173828125,0.4577636420726776,-1.5869139432907104,1.8920897245407104,80.0,776439.0,1.0
44681.7428282,260515.671875,267139.46875,277019.40625,263609.15625,246131.34375,197055.140625,253120.203125,230317.65625,-0.2412109375,0.962158203125,-0.130615234375,0.5493163466453552,-2.502441167831421,2.380370855331421,80.0,776440.0,1.0
44681.7476845,259708.59375,264922.1875,275339.4375,260566.8125,244290.1875,196110.734375,252807.359375,228536.9375,-0.227783203125,0.962890625,-0.13330078125,0.7629393935203552,-3.295898199081421,2.685546636581421,80.0,776441.0,1.0
44681.7545493,260241.90625,266168.96875,276189.625,261592.40625,245497.625,196693.296875,253247.421875,229038.609375,-0.2119140625,0.962646484375,-0.131103515625,0.9155272841453552,-3.753661870956421,2.807616949081421,80.0,776442.0,1.0
44681.7545933,261378.890625,269138.1875,278384.71875,265246.09375,248072.8125,197982.109375,253831.421875,231104.359375,-0.19189453125,0.962890625,-0.132080078125,1.0070799589157104,-3.936767339706421,2.716064214706421,80.0,776443.0,1.0
44681.7565162,261574.515625,269779.125,278933.875,266552.25,248515.828125,198231.640625,253774.65625,231942.8125,-0.17626953125,0.960693359375,-0.12744140625,1.0070799589157104,-3.875732183456421,2.563476324081421,80.0,776444.0,1.0
44681.7589664,260520.328125,267147.25,277022.09375,263616.75,246140.375,197053.078125,253121.984375,230333.484375,-0.161865234375,0.95654296875,-0.1279296875,0.9155272841453552,-3.417968511581421,2.227782964706421,80.0,776445.0,1.0
44681.761488,259705.921875,264917.90625,275332.5625,260563.953125,244289.203125,196100.265625,252803.25,228544.625,-0.14794921875,0.953369140625,-0.1298828125,0.7934569716453552,-2.746581792831421,1.8005369901657104,80.0,776446.0,1.0
44681.7657901,260236.359375,266155.09375,276179.5,261587.9375,245493.15625,196678.28125,253246.265625,229037.4375,-0.136962890625,0.95068359375,-0.136474609375,0.7934569716453552,-1.9836424589157104,1.3732908964157104,80.0,776447.0,1.0
44681.7658339,261372.453125,269118.875,278375.0,265240.65625,248067.0,197962.171875,253830.796875,231100.234375,-0.1357421875,0.946533203125,-0.13623046875,0.9765624403953552,-1.0986326932907104,0.9765624403953552,80.0,776448.0,1.0
44681.7789548,261573.453125,269773.3125,278933.15625,266558.78125,248518.6875,198216.265625,253781.0,231948.0,-0.136474609375,0.947509765625,-0.138916015625,1.3732908964157104,-0.0610351525247097,0.4577636420726776,80.0,776449.0,1.0
44681.7821737,260517.109375,267143.0625,277020.90625,263626.21875,246142.34375,197034.75,253125.5625,230335.0,-0.14013671875,0.954833984375,-0.1337890625,1.6174315214157104,0.8850097060203552,-0.2441406100988388,80.0,776450.0,1.0
44681.7822199,259702.78125,264910.21875,275330.84375,260567.0,244285.265625,196082.46875,252806.203125,228546.78125,-0.149169921875,0.96240234375,-0.132568359375,1.9531248807907104,1.8310545682907104,-0.8850097060203552,80.0,776451.0,1.0
44681.7838249,260235.03125,266143.3125,276175.75,261581.046875,245481.171875,196655.9375,253244.921875,229039.59375,-0.1591796875,0.967529296875,-0.126953125,1.9226073026657104,2.624511480331421,-1.6174315214157104,80.0,776452.0,1.0
44681.7864945,261379.078125,269122.4375,278380.625,265242.71875,248061.375,197950.09375,253829.640625,231110.609375,-0.1689453125,0.97021484375,-0.127685546875,1.7395018339157104,3.234863042831421,-1.9531248807907104,80.0,776453.0,1.0
44681.7952469,261575.59375,269774.125,278932.71875,266559.125,248510.109375,198203.75,253773.5,231951.75,-0.187744140625,0.971923828125,-0.12646484375,1.4953612089157104,3.631591558456421,-2.075195074081421,80.0,776454.0,1.0
44681.798422,260516.84375,267139.75,277018.9375,263626.40625,246134.203125,197025.453125,253119.03125,230343.046875,-0.20556640625,0.97021484375,-0.126953125,1.0681151151657104,3.692626714706421,-2.166747808456421,80.0,776455.0,1.0
